Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,16:30-17:00,Fixed,ATM,Offline,On-Us,396247570,414361692,-18114122,1737,2164,3901
2026-09-18,16:30-17:00,Fixed,ATM,Offline,Off-Us,568572034,596298223,-27726189,2772,3013,5785
2026-09-18,16:30-17:00,Fixed,BCMS,Online,On-Us,473657392,502480880,-28823488,3956,966,4922
2026-09-18,16:30-17:00,Fixed,BCMS,Online,Off-Us,362849082,393999903,-31150821,1748,2915,4663
2026-09-18,16:30-17:00,Fixed,ENET,Online,On-Us,741942490,772721524,-30779034,4992,4166,9158
2026-09-18,16:30-17:00,Fixed,ENET,Online,Off-Us,645397164,675851258,-30454094,2287,3039,5326
2026-09-18,16:30-17:00,Fixed,TELL,Offline,On-Us,657201306,676399443,-19198137,1322,3782,5104
2026-09-18,16:30-17:00,Fixed,TELL,Offline,Off-Us,655234152,672823581,-17589429,4609,3015,7624
2026-09-18,16:30-17:00,Saving,ATM,Offline,On-Us,346057648,371288321,-25230673,1059,2541,3600
2026-09-18,16:30-17:00,Saving,ATM,Offline,Off-Us,308272869,334756628,-26483759,4852,1250,6102
2026-09-18,16:30-17:00,Saving,BCMS,Online,On-Us,445864156,476668149,-30803993,4902,2666,7568
2026-09-18,16:30-17:00,Saving,BCMS,Online,Off-Us,359440597,389180018,-29739421,1731,1092,2823
2026-09-18,16:30-17:00,Saving,ENET,Online,On-Us,341446792,367755069,-26308277,2222,4887,7109
2026-09-18,16:30-17:00,Saving,ENET,Online,Off-Us,746859333,771581425,-24722092,1998,4690,6688
2026-09-18,16:30-17:00,Saving,TELL,Offline,On-Us,298404911,327951292,-29546381,2939,2713,5652
2026-09-18,16:30-17:00,Saving,TELL,Offline,Off-Us,708720134,746906709,-38186575,2197,4016,6213
2026-09-18,16:30-17:00,Current,ATM,Offline,On-Us,692325057,725261601,-32936544,4234,4640,8874
2026-09-18,16:30-17:00,Current,ATM,Offline,Off-Us,221237374,240209201,-18971827,3974,2966,6940
2026-09-18,16:30-17:00,Current,BCMS,Online,On-Us,278305763,303278231,-24972468,4723,1103,5826
2026-09-18,16:30-17:00,Current,BCMS,Online,Off-Us,419810710,441437294,-21626584,3382,3456,6838
2026-09-18,16:30-17:00,Current,ENET,Online,On-Us,364877972,387678569,-22800597,1516,3570,5086
2026-09-18,16:30-17:00,Current,ENET,Online,Off-Us,755470726,774978683,-19507957,4862,2672,7534
2026-09-18,16:30-17:00,Current,TELL,Offline,On-Us,571638172,591962594,-20324422,2228,1980,4208
2026-09-18,16:30-17:00,Current,TELL,Offline,Off-Us,338404706,367407822,-29003116,1812,1748,3560
