Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,22:30-23:00,Fixed,ATM,Offline,On-Us,594401428,600250378,-5848950,2793,4681,7474
2026-09-18,22:30-23:00,Fixed,ATM,Offline,Off-Us,248452380,257862197,-9409817,1087,2282,3369
2026-09-18,22:30-23:00,Fixed,BCMS,Online,On-Us,346300066,354342375,-8042309,2731,2301,5032
2026-09-18,22:30-23:00,Fixed,BCMS,Online,Off-Us,214819790,223049782,-8229992,4879,1800,6679
2026-09-18,22:30-23:00,Fixed,ENET,Online,On-Us,692186329,699399619,-7213290,4336,4010,8346
2026-09-18,22:30-23:00,Fixed,ENET,Online,Off-Us,351298849,358250649,-6951800,2935,4578,7513
2026-09-18,22:30-23:00,Fixed,TELL,Offline,On-Us,305234877,309617435,-4382558,4348,1037,5385
2026-09-18,22:30-23:00,Fixed,TELL,Offline,Off-Us,764701634,771012646,-6311012,3132,1029,4161
2026-09-18,22:30-23:00,Saving,ATM,Offline,On-Us,428209138,433292488,-5083350,903,2859,3762
2026-09-18,22:30-23:00,Saving,ATM,Offline,Off-Us,583861440,589975460,-6114020,1326,2665,3991
2026-09-18,22:30-23:00,Saving,BCMS,Online,On-Us,279541652,285746802,-6205150,1931,4867,6798
2026-09-18,22:30-23:00,Saving,BCMS,Online,Off-Us,729328971,733689813,-4360842,1538,2865,4403
2026-09-18,22:30-23:00,Saving,ENET,Online,On-Us,483198816,489571585,-6372769,2710,3216,5926
2026-09-18,22:30-23:00,Saving,ENET,Online,Off-Us,285490060,293116929,-7626869,3661,3919,7580
2026-09-18,22:30-23:00,Saving,TELL,Offline,On-Us,472166605,481069080,-8902475,4392,3930,8322
2026-09-18,22:30-23:00,Saving,TELL,Offline,Off-Us,544237416,550233536,-5996120,2543,3606,6149
2026-09-18,22:30-23:00,Current,ATM,Offline,On-Us,227776531,236198037,-8421506,2510,3621,6131
2026-09-18,22:30-23:00,Current,ATM,Offline,Off-Us,624695410,632989109,-8293699,4102,1658,5760
2026-09-18,22:30-23:00,Current,BCMS,Online,On-Us,638599378,646875277,-8275899,3406,4950,8356
2026-09-18,22:30-23:00,Current,BCMS,Online,Off-Us,497206625,503372447,-6165822,1750,1644,3394
2026-09-18,22:30-23:00,Current,ENET,Online,On-Us,398108693,407663129,-9554436,3788,4148,7936
2026-09-18,22:30-23:00,Current,ENET,Online,Off-Us,225695993,232552842,-6856849,2235,2019,4254
2026-09-18,22:30-23:00,Current,TELL,Offline,On-Us,415975306,420628023,-4652717,4623,1152,5775
2026-09-18,22:30-23:00,Current,TELL,Offline,Off-Us,355085848,362480262,-7394414,1087,2054,3141
