Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,02:00-02:30,Fixed,ATM,Offline,On-Us,705147824,711827606,-6679782,1321,3814,5135
2026-09-17,02:00-02:30,Fixed,ATM,Offline,Off-Us,381589271,385823773,-4234502,2063,2832,4895
2026-09-17,02:00-02:30,Fixed,BCMS,Online,On-Us,275914678,280109832,-4195154,3472,4769,8241
2026-09-17,02:00-02:30,Fixed,BCMS,Online,Off-Us,264436110,268017234,-3581124,1399,3922,5321
2026-09-17,02:00-02:30,Fixed,ENET,Online,On-Us,357542719,362155262,-4612543,3269,1762,5031
2026-09-17,02:00-02:30,Fixed,ENET,Online,Off-Us,408679440,415671987,-6992547,4885,1790,6675
2026-09-17,02:00-02:30,Fixed,TELL,Offline,On-Us,533355775,538945448,-5589673,2823,3738,6561
2026-09-17,02:00-02:30,Fixed,TELL,Offline,Off-Us,610120424,616591160,-6470736,4535,3627,8162
2026-09-17,02:00-02:30,Saving,ATM,Offline,On-Us,249529681,255192129,-5662448,1519,4853,6372
2026-09-17,02:00-02:30,Saving,ATM,Offline,Off-Us,666776740,673619799,-6843059,2973,2651,5624
2026-09-17,02:00-02:30,Saving,BCMS,Online,On-Us,301004912,305483959,-4479047,4343,4947,9290
2026-09-17,02:00-02:30,Saving,BCMS,Online,Off-Us,536945625,543112782,-6167157,3443,4840,8283
2026-09-17,02:00-02:30,Saving,ENET,Online,On-Us,441841614,448025401,-6183787,2247,2409,4656
2026-09-17,02:00-02:30,Saving,ENET,Online,Off-Us,683826614,690417440,-6590826,2603,3655,6258
2026-09-17,02:00-02:30,Saving,TELL,Offline,On-Us,655295176,660510354,-5215178,3668,4156,7824
2026-09-17,02:00-02:30,Saving,TELL,Offline,Off-Us,698972715,704935741,-5963026,3926,2543,6469
2026-09-17,02:00-02:30,Current,ATM,Offline,On-Us,292627126,295784951,-3157825,1845,4333,6178
2026-09-17,02:00-02:30,Current,ATM,Offline,Off-Us,360577400,364890412,-4313012,1765,3421,5186
2026-09-17,02:00-02:30,Current,BCMS,Online,On-Us,359873510,363498145,-3624635,4440,2959,7399
2026-09-17,02:00-02:30,Current,BCMS,Online,Off-Us,287217380,290370770,-3153390,2996,2719,5715
2026-09-17,02:00-02:30,Current,ENET,Online,On-Us,399062981,402573993,-3511012,1975,1809,3784
2026-09-17,02:00-02:30,Current,ENET,Online,Off-Us,360746012,366489159,-5743147,4552,4086,8638
2026-09-17,02:00-02:30,Current,TELL,Offline,On-Us,439670181,445561923,-5891742,3496,4155,7651
2026-09-17,02:00-02:30,Current,TELL,Offline,Off-Us,402102246,408246893,-6144647,4852,2519,7371
