Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,19:30-20:00,Fixed,ATM,Offline,On-Us,688162152,694289596,-6127444,4145,2391,6536
2026-09-18,19:30-20:00,Fixed,ATM,Offline,Off-Us,743630339,751072083,-7441744,1173,3350,4523
2026-09-18,19:30-20:00,Fixed,BCMS,Online,On-Us,207527091,212224667,-4697576,4158,1357,5515
2026-09-18,19:30-20:00,Fixed,BCMS,Online,Off-Us,778119864,784211076,-6091212,4574,1984,6558
2026-09-18,19:30-20:00,Fixed,ENET,Online,On-Us,409000105,413908552,-4908447,2919,1047,3966
2026-09-18,19:30-20:00,Fixed,ENET,Online,Off-Us,450932427,455391845,-4459418,4253,2741,6994
2026-09-18,19:30-20:00,Fixed,TELL,Offline,On-Us,631560841,640371613,-8810772,2695,4839,7534
2026-09-18,19:30-20:00,Fixed,TELL,Offline,Off-Us,376251516,383363788,-7112272,2940,3531,6471
2026-09-18,19:30-20:00,Saving,ATM,Offline,On-Us,328842970,336144033,-7301063,1492,902,2394
2026-09-18,19:30-20:00,Saving,ATM,Offline,Off-Us,418798159,426602556,-7804397,4900,1458,6358
2026-09-18,19:30-20:00,Saving,BCMS,Online,On-Us,316090353,323232176,-7141823,1435,4829,6264
2026-09-18,19:30-20:00,Saving,BCMS,Online,Off-Us,227436684,235265924,-7829240,1330,2582,3912
2026-09-18,19:30-20:00,Saving,ENET,Online,On-Us,451224802,456441170,-5216368,2001,3215,5216
2026-09-18,19:30-20:00,Saving,ENET,Online,Off-Us,563915784,573365548,-9449764,2656,1936,4592
2026-09-18,19:30-20:00,Saving,TELL,Offline,On-Us,492012456,496770975,-4758519,3977,1023,5000
2026-09-18,19:30-20:00,Saving,TELL,Offline,Off-Us,313701192,318221914,-4520722,3688,4413,8101
2026-09-18,19:30-20:00,Current,ATM,Offline,On-Us,436080647,445880030,-9799383,2613,2390,5003
2026-09-18,19:30-20:00,Current,ATM,Offline,Off-Us,730481315,739902701,-9421386,3810,3746,7556
2026-09-18,19:30-20:00,Current,BCMS,Online,On-Us,705589124,713826776,-8237652,4683,802,5485
2026-09-18,19:30-20:00,Current,BCMS,Online,Off-Us,289089150,297308230,-8219080,3378,2021,5399
2026-09-18,19:30-20:00,Current,ENET,Online,On-Us,364088203,369189610,-5101407,1506,2487,3993
2026-09-18,19:30-20:00,Current,ENET,Online,Off-Us,289657341,295990812,-6333471,3014,4956,7970
2026-09-18,19:30-20:00,Current,TELL,Offline,On-Us,329189544,336750415,-7560871,3260,1227,4487
2026-09-18,19:30-20:00,Current,TELL,Offline,Off-Us,579073084,587395720,-8322636,2343,3222,5565
