Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,05:30-06:00,Fixed,ATM,Offline,On-Us,410428273,424317154,-13888881,2856,4730,7586
2026-09-17,05:30-06:00,Fixed,ATM,Offline,Off-Us,206012204,227241932,-21229728,4186,4617,8803
2026-09-17,05:30-06:00,Fixed,BCMS,Online,On-Us,226411862,239456669,-13044807,989,3208,4197
2026-09-17,05:30-06:00,Fixed,BCMS,Online,Off-Us,524225144,546048539,-21823395,1247,1751,2998
2026-09-17,05:30-06:00,Fixed,ENET,Online,On-Us,661788677,679467196,-17678519,4336,2943,7279
2026-09-17,05:30-06:00,Fixed,ENET,Online,Off-Us,430358997,444592629,-14233632,2908,818,3726
2026-09-17,05:30-06:00,Fixed,TELL,Offline,On-Us,323743830,337723444,-13979614,1272,1438,2710
2026-09-17,05:30-06:00,Fixed,TELL,Offline,Off-Us,337327140,359196480,-21869340,1207,3807,5014
2026-09-17,05:30-06:00,Saving,ATM,Offline,On-Us,761086243,779248606,-18162363,4536,1644,6180
2026-09-17,05:30-06:00,Saving,ATM,Offline,Off-Us,605505767,623971295,-18465528,1245,3168,4413
2026-09-17,05:30-06:00,Saving,BCMS,Online,On-Us,276163453,291291825,-15128372,4227,2679,6906
2026-09-17,05:30-06:00,Saving,BCMS,Online,Off-Us,269928272,285296134,-15367862,1347,1659,3006
2026-09-17,05:30-06:00,Saving,ENET,Online,On-Us,676543524,692401648,-15858124,1388,3979,5367
2026-09-17,05:30-06:00,Saving,ENET,Online,Off-Us,222076186,236816290,-14740104,4411,996,5407
2026-09-17,05:30-06:00,Saving,TELL,Offline,On-Us,653855697,665064571,-11208874,3151,4150,7301
2026-09-17,05:30-06:00,Saving,TELL,Offline,Off-Us,753355435,768047017,-14691582,4414,2357,6771
2026-09-17,05:30-06:00,Current,ATM,Offline,On-Us,758474773,779069399,-20594626,4196,3352,7548
2026-09-17,05:30-06:00,Current,ATM,Offline,Off-Us,289741051,305191092,-15450041,2151,4053,6204
2026-09-17,05:30-06:00,Current,BCMS,Online,On-Us,629522054,648233782,-18711728,1361,4514,5875
2026-09-17,05:30-06:00,Current,BCMS,Online,Off-Us,779397526,796859867,-17462341,4179,4715,8894
2026-09-17,05:30-06:00,Current,ENET,Online,On-Us,464654545,481921208,-17266663,2003,806,2809
2026-09-17,05:30-06:00,Current,ENET,Online,Off-Us,372457764,386961328,-14503564,1574,1854,3428
2026-09-17,05:30-06:00,Current,TELL,Offline,On-Us,457851067,477620295,-19769228,3009,4584,7593
2026-09-17,05:30-06:00,Current,TELL,Offline,Off-Us,514318090,529189173,-14871083,2034,2483,4517
