Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,13:00-13:30,Fixed,ATM,Offline,On-Us,597064819,617481861,-20417042,1022,4502,5524
2026-09-18,13:00-13:30,Fixed,ATM,Offline,Off-Us,531315581,552388871,-21073290,4939,4855,9794
2026-09-18,13:00-13:30,Fixed,BCMS,Online,On-Us,378468624,406138543,-27669919,2959,1876,4835
2026-09-18,13:00-13:30,Fixed,BCMS,Online,Off-Us,528128163,559333746,-31205583,2947,3441,6388
2026-09-18,13:00-13:30,Fixed,ENET,Online,On-Us,276582794,296526446,-19943652,2148,3606,5754
2026-09-18,13:00-13:30,Fixed,ENET,Online,Off-Us,762412851,777716193,-15303342,2905,2700,5605
2026-09-18,13:00-13:30,Fixed,TELL,Offline,On-Us,650633164,680214764,-29581600,1491,4391,5882
2026-09-18,13:00-13:30,Fixed,TELL,Offline,Off-Us,453606983,476624181,-23017198,1158,3020,4178
2026-09-18,13:00-13:30,Saving,ATM,Offline,On-Us,317806282,340047908,-22241626,2501,1528,4029
2026-09-18,13:00-13:30,Saving,ATM,Offline,Off-Us,687445128,703493236,-16048108,2078,1486,3564
2026-09-18,13:00-13:30,Saving,BCMS,Online,On-Us,443251073,462151585,-18900512,2376,3575,5951
2026-09-18,13:00-13:30,Saving,BCMS,Online,Off-Us,431147554,452008166,-20860612,1623,4367,5990
2026-09-18,13:00-13:30,Saving,ENET,Online,On-Us,783316334,802557494,-19241160,1435,930,2365
2026-09-18,13:00-13:30,Saving,ENET,Online,Off-Us,356981757,386023895,-29042138,1723,1258,2981
2026-09-18,13:00-13:30,Saving,TELL,Offline,On-Us,341500812,368718623,-27217811,3463,2320,5783
2026-09-18,13:00-13:30,Saving,TELL,Offline,Off-Us,370694107,394449078,-23754971,4488,3800,8288
2026-09-18,13:00-13:30,Current,ATM,Offline,On-Us,321268799,351662452,-30393653,1070,3683,4753
2026-09-18,13:00-13:30,Current,ATM,Offline,Off-Us,226331081,242759425,-16428344,4822,4517,9339
2026-09-18,13:00-13:30,Current,BCMS,Online,On-Us,752947335,770571049,-17623714,3846,4498,8344
2026-09-18,13:00-13:30,Current,BCMS,Online,Off-Us,384342336,411406975,-27064639,4767,1475,6242
2026-09-18,13:00-13:30,Current,ENET,Online,On-Us,221711837,254598372,-32886535,1404,904,2308
2026-09-18,13:00-13:30,Current,ENET,Online,Off-Us,502833741,530674192,-27840451,1161,1901,3062
2026-09-18,13:00-13:30,Current,TELL,Offline,On-Us,784643930,804550145,-19906215,1893,1058,2951
2026-09-18,13:00-13:30,Current,TELL,Offline,Off-Us,567036369,584929806,-17893437,2481,1290,3771
