Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,15:30-16:00,Fixed,ATM,Offline,On-Us,262161517,279506524,-17345007,3590,1623,5213
2026-09-17,15:30-16:00,Fixed,ATM,Offline,Off-Us,597168610,613870858,-16702248,4435,892,5327
2026-09-17,15:30-16:00,Fixed,BCMS,Online,On-Us,631247757,652499950,-21252193,4526,4779,9305
2026-09-17,15:30-16:00,Fixed,BCMS,Online,Off-Us,714154413,735299029,-21144616,1956,1480,3436
2026-09-17,15:30-16:00,Fixed,ENET,Online,On-Us,745148081,763367207,-18219126,2121,1536,3657
2026-09-17,15:30-16:00,Fixed,ENET,Online,Off-Us,362094272,388608900,-26514628,2951,4241,7192
2026-09-17,15:30-16:00,Fixed,TELL,Offline,On-Us,258605544,284604662,-25999118,3101,2590,5691
2026-09-17,15:30-16:00,Fixed,TELL,Offline,Off-Us,618251987,641793318,-23541331,3401,3929,7330
2026-09-17,15:30-16:00,Saving,ATM,Offline,On-Us,403318015,432595867,-29277852,2897,4234,7131
2026-09-17,15:30-16:00,Saving,ATM,Offline,Off-Us,291107304,323726671,-32619367,1060,3748,4808
2026-09-17,15:30-16:00,Saving,BCMS,Online,On-Us,394697801,430202267,-35504466,3101,3449,6550
2026-09-17,15:30-16:00,Saving,BCMS,Online,Off-Us,713944461,745411931,-31467470,4914,4220,9134
2026-09-17,15:30-16:00,Saving,ENET,Online,On-Us,360153617,391455157,-31301540,1979,1886,3865
2026-09-17,15:30-16:00,Saving,ENET,Online,Off-Us,331832105,363768536,-31936431,3980,1618,5598
2026-09-17,15:30-16:00,Saving,TELL,Offline,On-Us,447490419,470211048,-22720629,2302,3513,5815
2026-09-17,15:30-16:00,Saving,TELL,Offline,Off-Us,514132043,533814057,-19682014,3912,3925,7837
2026-09-17,15:30-16:00,Current,ATM,Offline,On-Us,749972440,772693283,-22720843,3379,891,4270
2026-09-17,15:30-16:00,Current,ATM,Offline,Off-Us,757888127,794173250,-36285123,1426,2477,3903
2026-09-17,15:30-16:00,Current,BCMS,Online,On-Us,416534963,452795727,-36260764,3328,2832,6160
2026-09-17,15:30-16:00,Current,BCMS,Online,Off-Us,432908953,452762362,-19853409,4115,2716,6831
2026-09-17,15:30-16:00,Current,ENET,Online,On-Us,440429643,471247271,-30817628,4532,1196,5728
2026-09-17,15:30-16:00,Current,ENET,Online,Off-Us,230414808,249103088,-18688280,3347,1766,5113
2026-09-17,15:30-16:00,Current,TELL,Offline,On-Us,478816665,502470802,-23654137,3682,4325,8007
2026-09-17,15:30-16:00,Current,TELL,Offline,Off-Us,386666479,418158255,-31491776,3741,2011,5752
