Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,08:30-09:00,Fixed,ATM,Offline,On-Us,206447349,226021583,-19574234,4183,1193,5376
2026-09-17,08:30-09:00,Fixed,ATM,Offline,Off-Us,402659315,417999079,-15339764,2970,2602,5572
2026-09-17,08:30-09:00,Fixed,BCMS,Online,On-Us,336966021,357556618,-20590597,4968,4614,9582
2026-09-17,08:30-09:00,Fixed,BCMS,Online,Off-Us,755900714,766562152,-10661438,2165,3984,6149
2026-09-17,08:30-09:00,Fixed,ENET,Online,On-Us,526271727,545182696,-18910969,4766,4606,9372
2026-09-17,08:30-09:00,Fixed,ENET,Online,Off-Us,265561950,283288839,-17726889,4087,3104,7191
2026-09-17,08:30-09:00,Fixed,TELL,Offline,On-Us,352772091,374187818,-21415727,4072,3299,7371
2026-09-17,08:30-09:00,Fixed,TELL,Offline,Off-Us,683994066,701901719,-17907653,1167,2799,3966
2026-09-17,08:30-09:00,Saving,ATM,Offline,On-Us,475743336,491859812,-16116476,1018,3367,4385
2026-09-17,08:30-09:00,Saving,ATM,Offline,Off-Us,450276385,463337593,-13061208,2800,1844,4644
2026-09-17,08:30-09:00,Saving,BCMS,Online,On-Us,695859647,713827077,-17967430,3986,833,4819
2026-09-17,08:30-09:00,Saving,BCMS,Online,Off-Us,486445999,501440890,-14994891,3984,4927,8911
2026-09-17,08:30-09:00,Saving,ENET,Online,On-Us,555612591,565872016,-10259425,3927,3699,7626
2026-09-17,08:30-09:00,Saving,ENET,Online,Off-Us,247871299,268404297,-20532998,3274,1276,4550
2026-09-17,08:30-09:00,Saving,TELL,Offline,On-Us,499737848,521445976,-21708128,2233,1164,3397
2026-09-17,08:30-09:00,Saving,TELL,Offline,Off-Us,596849185,612664238,-15815053,2838,4328,7166
2026-09-17,08:30-09:00,Current,ATM,Offline,On-Us,302553769,315209556,-12655787,2280,1077,3357
2026-09-17,08:30-09:00,Current,ATM,Offline,Off-Us,548432709,561135863,-12703154,4416,4157,8573
2026-09-17,08:30-09:00,Current,BCMS,Online,On-Us,544190741,563349004,-19158263,2833,4877,7710
2026-09-17,08:30-09:00,Current,BCMS,Online,Off-Us,253062544,271407647,-18345103,854,1012,1866
2026-09-17,08:30-09:00,Current,ENET,Online,On-Us,667044404,681215628,-14171224,4894,4139,9033
2026-09-17,08:30-09:00,Current,ENET,Online,Off-Us,601450403,614895392,-13444989,1041,2242,3283
2026-09-17,08:30-09:00,Current,TELL,Offline,On-Us,654268452,669135560,-14867108,1846,2169,4015
2026-09-17,08:30-09:00,Current,TELL,Offline,Off-Us,713743430,735814922,-22071492,4840,938,5778
