Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,12:00-12:30,Fixed,ATM,Offline,On-Us,770210368,801169297,-30958929,4472,3607,8079
2026-09-18,12:00-12:30,Fixed,ATM,Offline,Off-Us,499327316,518677299,-19349983,3984,1185,5169
2026-09-18,12:00-12:30,Fixed,BCMS,Online,On-Us,271546997,291971558,-20424561,3899,4756,8655
2026-09-18,12:00-12:30,Fixed,BCMS,Online,Off-Us,782577060,809079153,-26502093,3293,2996,6289
2026-09-18,12:00-12:30,Fixed,ENET,Online,On-Us,756234022,775944064,-19710042,4511,4988,9499
2026-09-18,12:00-12:30,Fixed,ENET,Online,Off-Us,344377641,374895349,-30517708,4331,4930,9261
2026-09-18,12:00-12:30,Fixed,TELL,Offline,On-Us,548507699,564580860,-16073161,1774,4619,6393
2026-09-18,12:00-12:30,Fixed,TELL,Offline,Off-Us,641697582,662264142,-20566560,4338,1311,5649
2026-09-18,12:00-12:30,Saving,ATM,Offline,On-Us,313504187,333300092,-19795905,3168,1827,4995
2026-09-18,12:00-12:30,Saving,ATM,Offline,Off-Us,314708743,340075014,-25366271,3371,4227,7598
2026-09-18,12:00-12:30,Saving,BCMS,Online,On-Us,775098218,801076693,-25978475,3903,1154,5057
2026-09-18,12:00-12:30,Saving,BCMS,Online,Off-Us,308364742,331028453,-22663711,2827,4394,7221
2026-09-18,12:00-12:30,Saving,ENET,Online,On-Us,400505031,422874310,-22369279,4560,3076,7636
2026-09-18,12:00-12:30,Saving,ENET,Online,Off-Us,260692678,280201375,-19508697,3111,4834,7945
2026-09-18,12:00-12:30,Saving,TELL,Offline,On-Us,485677293,512876225,-27198932,2337,2584,4921
2026-09-18,12:00-12:30,Saving,TELL,Offline,Off-Us,579690523,606725565,-27035042,4556,3119,7675
2026-09-18,12:00-12:30,Current,ATM,Offline,On-Us,657790890,680355725,-22564835,2709,4257,6966
2026-09-18,12:00-12:30,Current,ATM,Offline,Off-Us,772565001,800453504,-27888503,3988,2349,6337
2026-09-18,12:00-12:30,Current,BCMS,Online,On-Us,208274986,232056873,-23781887,3300,2904,6204
2026-09-18,12:00-12:30,Current,BCMS,Online,Off-Us,436669925,463069043,-26399118,1554,1787,3341
2026-09-18,12:00-12:30,Current,ENET,Online,On-Us,697660375,728257694,-30597319,2724,2529,5253
2026-09-18,12:00-12:30,Current,ENET,Online,Off-Us,259096537,280373776,-21277239,2305,1228,3533
2026-09-18,12:00-12:30,Current,TELL,Offline,On-Us,391352722,405346384,-13993662,861,3338,4199
2026-09-18,12:00-12:30,Current,TELL,Offline,Off-Us,545634130,560667772,-15033642,3851,2576,6427
