Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,10:00-10:30,Fixed,ATM,Offline,On-Us,771000215,788895206,-17894991,1468,3039,4507
2026-09-17,10:00-10:30,Fixed,ATM,Offline,Off-Us,333052001,352695763,-19643762,1031,4829,5860
2026-09-17,10:00-10:30,Fixed,BCMS,Online,On-Us,364289278,397552633,-33263355,4495,4433,8928
2026-09-17,10:00-10:30,Fixed,BCMS,Online,Off-Us,431528220,454298260,-22770040,4111,1392,5503
2026-09-17,10:00-10:30,Fixed,ENET,Online,On-Us,522563091,556079303,-33516212,3325,3025,6350
2026-09-17,10:00-10:30,Fixed,ENET,Online,Off-Us,245029638,274887123,-29857485,4330,1353,5683
2026-09-17,10:00-10:30,Fixed,TELL,Offline,On-Us,744460865,766972546,-22511681,2688,2871,5559
2026-09-17,10:00-10:30,Fixed,TELL,Offline,Off-Us,227530435,246061317,-18530882,4290,3372,7662
2026-09-17,10:00-10:30,Saving,ATM,Offline,On-Us,453936493,468905006,-14968513,2665,1657,4322
2026-09-17,10:00-10:30,Saving,ATM,Offline,Off-Us,785013400,806039424,-21026024,2343,3759,6102
2026-09-17,10:00-10:30,Saving,BCMS,Online,On-Us,770748603,786724342,-15975739,4102,1706,5808
2026-09-17,10:00-10:30,Saving,BCMS,Online,Off-Us,506696238,528241506,-21545268,4457,3666,8123
2026-09-17,10:00-10:30,Saving,ENET,Online,On-Us,429374175,459004406,-29630231,1725,4862,6587
2026-09-17,10:00-10:30,Saving,ENET,Online,Off-Us,287242321,302095350,-14853029,3088,3977,7065
2026-09-17,10:00-10:30,Saving,TELL,Offline,On-Us,439746263,465412051,-25665788,1436,2196,3632
2026-09-17,10:00-10:30,Saving,TELL,Offline,Off-Us,719979639,739899336,-19919697,904,2319,3223
2026-09-17,10:00-10:30,Current,ATM,Offline,On-Us,500028203,522403091,-22374888,2998,3560,6558
2026-09-17,10:00-10:30,Current,ATM,Offline,Off-Us,276990694,298815622,-21824928,3520,981,4501
2026-09-17,10:00-10:30,Current,BCMS,Online,On-Us,685183211,711534772,-26351561,3808,4616,8424
2026-09-17,10:00-10:30,Current,BCMS,Online,Off-Us,657940195,684994623,-27054428,4437,1320,5757
2026-09-17,10:00-10:30,Current,ENET,Online,On-Us,698457823,725293595,-26835772,3903,4843,8746
2026-09-17,10:00-10:30,Current,ENET,Online,Off-Us,506997916,534026546,-27028630,4098,1783,5881
2026-09-17,10:00-10:30,Current,TELL,Offline,On-Us,493974156,513115977,-19141821,4555,3626,8181
2026-09-17,10:00-10:30,Current,TELL,Offline,Off-Us,389894723,413265555,-23370832,3576,4169,7745
