Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,20:00-20:30,Fixed,ATM,Offline,On-Us,771310992,780782272,-9471280,4871,3090,7961
2026-09-18,20:00-20:30,Fixed,ATM,Offline,Off-Us,258281416,263243638,-4962222,2415,4784,7199
2026-09-18,20:00-20:30,Fixed,BCMS,Online,On-Us,763824637,768580411,-4755774,1374,3423,4797
2026-09-18,20:00-20:30,Fixed,BCMS,Online,Off-Us,668727782,677309094,-8581312,3386,908,4294
2026-09-18,20:00-20:30,Fixed,ENET,Online,On-Us,272839072,279481168,-6642096,1410,3344,4754
2026-09-18,20:00-20:30,Fixed,ENET,Online,Off-Us,260583237,269762328,-9179091,4526,4146,8672
2026-09-18,20:00-20:30,Fixed,TELL,Offline,On-Us,400609288,407316810,-6707522,1100,1560,2660
2026-09-18,20:00-20:30,Fixed,TELL,Offline,Off-Us,356535512,364615290,-8079778,3285,2145,5430
2026-09-18,20:00-20:30,Saving,ATM,Offline,On-Us,405833517,412128506,-6294989,1990,4128,6118
2026-09-18,20:00-20:30,Saving,ATM,Offline,Off-Us,569025486,574875245,-5849759,2920,1770,4690
2026-09-18,20:00-20:30,Saving,BCMS,Online,On-Us,449949397,456282623,-6333226,2561,4588,7149
2026-09-18,20:00-20:30,Saving,BCMS,Online,Off-Us,234315108,241029978,-6714870,2796,4358,7154
2026-09-18,20:00-20:30,Saving,ENET,Online,On-Us,380263188,387202148,-6938960,1970,3438,5408
2026-09-18,20:00-20:30,Saving,ENET,Online,Off-Us,728113909,737906421,-9792512,4402,2295,6697
2026-09-18,20:00-20:30,Saving,TELL,Offline,On-Us,576350593,585029411,-8678818,3643,3211,6854
2026-09-18,20:00-20:30,Saving,TELL,Offline,Off-Us,701834355,706167061,-4332706,4851,1261,6112
2026-09-18,20:00-20:30,Current,ATM,Offline,On-Us,663232089,667473448,-4241359,4364,3521,7885
2026-09-18,20:00-20:30,Current,ATM,Offline,Off-Us,382451619,388375959,-5924340,1884,2938,4822
2026-09-18,20:00-20:30,Current,BCMS,Online,On-Us,399748574,408732209,-8983635,1624,3836,5460
2026-09-18,20:00-20:30,Current,BCMS,Online,Off-Us,419358588,428738014,-9379426,3962,1292,5254
2026-09-18,20:00-20:30,Current,ENET,Online,On-Us,367610061,376182629,-8572568,3907,2875,6782
2026-09-18,20:00-20:30,Current,ENET,Online,Off-Us,719134849,725004084,-5869235,2256,4802,7058
2026-09-18,20:00-20:30,Current,TELL,Offline,On-Us,790829628,796673113,-5843485,3643,1789,5432
2026-09-18,20:00-20:30,Current,TELL,Offline,Off-Us,410124089,414661793,-4537704,4686,3015,7701
