Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-18,14:00-14:30,Fixed,ATM,Offline,On-Us,284034000,301006163,-16972163,3479,2958,6437
2026-09-18,14:00-14:30,Fixed,ATM,Offline,Off-Us,221063772,254717528,-33653756,3426,4153,7579
2026-09-18,14:00-14:30,Fixed,BCMS,Online,On-Us,476634442,502464020,-25829578,1666,4267,5933
2026-09-18,14:00-14:30,Fixed,BCMS,Online,Off-Us,715248941,746435369,-31186428,1704,1399,3103
2026-09-18,14:00-14:30,Fixed,ENET,Online,On-Us,710862117,743570485,-32708368,1625,1745,3370
2026-09-18,14:00-14:30,Fixed,ENET,Online,Off-Us,734729485,765281250,-30551765,4028,2975,7003
2026-09-18,14:00-14:30,Fixed,TELL,Offline,On-Us,370247626,394110175,-23862549,3652,2891,6543
2026-09-18,14:00-14:30,Fixed,TELL,Offline,Off-Us,580220715,610113937,-29893222,3506,4801,8307
2026-09-18,14:00-14:30,Saving,ATM,Offline,On-Us,232271680,262229688,-29958008,2349,3047,5396
2026-09-18,14:00-14:30,Saving,ATM,Offline,Off-Us,693846782,720517379,-26670597,2599,3272,5871
2026-09-18,14:00-14:30,Saving,BCMS,Online,On-Us,332234119,364290055,-32055936,3326,1325,4651
2026-09-18,14:00-14:30,Saving,BCMS,Online,Off-Us,711540897,728867262,-17326365,1636,827,2463
2026-09-18,14:00-14:30,Saving,ENET,Online,On-Us,493456206,520519539,-27063333,1352,2954,4306
2026-09-18,14:00-14:30,Saving,ENET,Online,Off-Us,487275044,516115958,-28840914,2946,1844,4790
2026-09-18,14:00-14:30,Saving,TELL,Offline,On-Us,220377989,239137393,-18759404,3196,1051,4247
2026-09-18,14:00-14:30,Saving,TELL,Offline,Off-Us,659899282,686704036,-26804754,3126,1313,4439
2026-09-18,14:00-14:30,Current,ATM,Offline,On-Us,785865910,807529183,-21663273,987,3620,4607
2026-09-18,14:00-14:30,Current,ATM,Offline,Off-Us,605436983,623195665,-17758682,2706,3571,6277
2026-09-18,14:00-14:30,Current,BCMS,Online,On-Us,731054826,748312049,-17257223,1062,1331,2393
2026-09-18,14:00-14:30,Current,BCMS,Online,Off-Us,539798305,567713837,-27915532,3985,3384,7369
2026-09-18,14:00-14:30,Current,ENET,Online,On-Us,286209989,316439336,-30229347,1143,2824,3967
2026-09-18,14:00-14:30,Current,ENET,Online,Off-Us,585309161,615698990,-30389829,4074,3044,7118
2026-09-18,14:00-14:30,Current,TELL,Offline,On-Us,292878917,315951657,-23072740,2452,3348,5800
2026-09-18,14:00-14:30,Current,TELL,Offline,Off-Us,219586504,244162736,-24576232,4569,3928,8497
