Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,02:30-03:00,Fixed,ATM,Offline,On-Us,421660596,426395072,-4734476,2337,893,3230
2026-09-17,02:30-03:00,Fixed,ATM,Offline,Off-Us,789551826,795188457,-5636631,2076,3503,5579
2026-09-17,02:30-03:00,Fixed,BCMS,Online,On-Us,783387891,786653350,-3265459,4596,2490,7086
2026-09-17,02:30-03:00,Fixed,BCMS,Online,Off-Us,563649248,568284261,-4635013,2199,3334,5533
2026-09-17,02:30-03:00,Fixed,ENET,Online,On-Us,250569307,254290051,-3720744,4216,1891,6107
2026-09-17,02:30-03:00,Fixed,ENET,Online,Off-Us,264833534,268933562,-4100028,3019,4236,7255
2026-09-17,02:30-03:00,Fixed,TELL,Offline,On-Us,226687444,232539613,-5852169,2695,4656,7351
2026-09-17,02:30-03:00,Fixed,TELL,Offline,Off-Us,594731025,598280962,-3549937,3595,3614,7209
2026-09-17,02:30-03:00,Saving,ATM,Offline,On-Us,408447553,413804921,-5357368,4729,2891,7620
2026-09-17,02:30-03:00,Saving,ATM,Offline,Off-Us,492989653,498479088,-5489435,3479,2848,6327
2026-09-17,02:30-03:00,Saving,BCMS,Online,On-Us,222029276,228410469,-6381193,4814,1891,6705
2026-09-17,02:30-03:00,Saving,BCMS,Online,Off-Us,213064479,219321380,-6256901,3799,2879,6678
2026-09-17,02:30-03:00,Saving,ENET,Online,On-Us,701910350,708365756,-6455406,4618,2428,7046
2026-09-17,02:30-03:00,Saving,ENET,Online,Off-Us,420525035,425495265,-4970230,4996,4076,9072
2026-09-17,02:30-03:00,Saving,TELL,Offline,On-Us,382440546,385511386,-3070840,1243,4165,5408
2026-09-17,02:30-03:00,Saving,TELL,Offline,Off-Us,717760177,723836397,-6076220,4969,3246,8215
2026-09-17,02:30-03:00,Current,ATM,Offline,On-Us,788619416,794207852,-5588436,1543,4974,6517
2026-09-17,02:30-03:00,Current,ATM,Offline,Off-Us,784672219,790359044,-5686825,3463,4807,8270
2026-09-17,02:30-03:00,Current,BCMS,Online,On-Us,390761314,397582222,-6820908,3582,3749,7331
2026-09-17,02:30-03:00,Current,BCMS,Online,Off-Us,308696489,313036615,-4340126,2228,2909,5137
2026-09-17,02:30-03:00,Current,ENET,Online,On-Us,778372808,784539732,-6166924,3936,1671,5607
2026-09-17,02:30-03:00,Current,ENET,Online,Off-Us,755302684,761513850,-6211166,2559,1036,3595
2026-09-17,02:30-03:00,Current,TELL,Offline,On-Us,478285659,483384986,-5099327,2517,4314,6831
2026-09-17,02:30-03:00,Current,TELL,Offline,Off-Us,504820582,510354820,-5534238,1836,2530,4366
