Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,00:30-01:00,Fixed,ATM,Offline,On-Us,773820135,779766730,-5946595,3726,2067,5793
2026-09-17,00:30-01:00,Fixed,ATM,Offline,Off-Us,203078659,209420849,-6342190,4830,1904,6734
2026-09-17,00:30-01:00,Fixed,BCMS,Online,On-Us,527482165,532709220,-5227055,4674,1874,6548
2026-09-17,00:30-01:00,Fixed,BCMS,Online,Off-Us,774966477,779936336,-4969859,4934,3181,8115
2026-09-17,00:30-01:00,Fixed,ENET,Online,On-Us,250659925,257746544,-7086619,2111,1908,4019
2026-09-17,00:30-01:00,Fixed,ENET,Online,Off-Us,670062775,677157656,-7094881,3306,4959,8265
2026-09-17,00:30-01:00,Fixed,TELL,Offline,On-Us,447223489,453802644,-6579155,2016,2411,4427
2026-09-17,00:30-01:00,Fixed,TELL,Offline,Off-Us,425603712,430681922,-5078210,1669,3989,5658
2026-09-17,00:30-01:00,Saving,ATM,Offline,On-Us,732662455,736026710,-3364255,1220,3642,4862
2026-09-17,00:30-01:00,Saving,ATM,Offline,Off-Us,587763468,591962991,-4199523,1011,1009,2020
2026-09-17,00:30-01:00,Saving,BCMS,Online,On-Us,506232705,511390547,-5157842,3485,3287,6772
2026-09-17,00:30-01:00,Saving,BCMS,Online,Off-Us,470084229,473582210,-3497981,1794,4876,6670
2026-09-17,00:30-01:00,Saving,ENET,Online,On-Us,769269299,775456422,-6187123,2198,2060,4258
2026-09-17,00:30-01:00,Saving,ENET,Online,Off-Us,554757098,559555046,-4797948,2495,4352,6847
2026-09-17,00:30-01:00,Saving,TELL,Offline,On-Us,574005836,578961128,-4955292,4558,2711,7269
2026-09-17,00:30-01:00,Saving,TELL,Offline,Off-Us,607098982,610255577,-3156595,1369,4069,5438
2026-09-17,00:30-01:00,Current,ATM,Offline,On-Us,220491613,223591117,-3099504,2220,1170,3390
2026-09-17,00:30-01:00,Current,ATM,Offline,Off-Us,588938477,594436007,-5497530,1194,4501,5695
2026-09-17,00:30-01:00,Current,BCMS,Online,On-Us,720857162,727807071,-6949909,2344,4763,7107
2026-09-17,00:30-01:00,Current,BCMS,Online,Off-Us,626567295,630009100,-3441805,967,1857,2824
2026-09-17,00:30-01:00,Current,ENET,Online,On-Us,587391392,593769470,-6378078,2591,1928,4519
2026-09-17,00:30-01:00,Current,ENET,Online,Off-Us,296234408,300356968,-4122560,2323,3994,6317
2026-09-17,00:30-01:00,Current,TELL,Offline,On-Us,363684141,369348727,-5664586,4192,1444,5636
2026-09-17,00:30-01:00,Current,TELL,Offline,Off-Us,429911207,436116111,-6204904,2333,3618,5951
