Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,17:00-17:30,Fixed,ATM,Offline,On-Us,726998524,746705518,-19706994,3278,1339,4617
2026-09-17,17:00-17:30,Fixed,ATM,Offline,Off-Us,518016194,534982365,-16966171,2654,3742,6396
2026-09-17,17:00-17:30,Fixed,BCMS,Online,On-Us,574473465,607404756,-32931291,3212,4252,7464
2026-09-17,17:00-17:30,Fixed,BCMS,Online,Off-Us,325757681,356943967,-31186286,2186,1386,3572
2026-09-17,17:00-17:30,Fixed,ENET,Online,On-Us,675900578,703909738,-28009160,4491,4749,9240
2026-09-17,17:00-17:30,Fixed,ENET,Online,Off-Us,551594625,584658885,-33064260,4287,2235,6522
2026-09-17,17:00-17:30,Fixed,TELL,Offline,On-Us,489544213,512404231,-22860018,1559,1498,3057
2026-09-17,17:00-17:30,Fixed,TELL,Offline,Off-Us,494562525,527613772,-33051247,3060,2869,5929
2026-09-17,17:00-17:30,Saving,ATM,Offline,On-Us,454847536,475796009,-20948473,3824,1632,5456
2026-09-17,17:00-17:30,Saving,ATM,Offline,Off-Us,301573627,330375972,-28802345,2307,2092,4399
2026-09-17,17:00-17:30,Saving,BCMS,Online,On-Us,424850546,458170697,-33320151,4811,1277,6088
2026-09-17,17:00-17:30,Saving,BCMS,Online,Off-Us,515506986,542903802,-27396816,4587,2645,7232
2026-09-17,17:00-17:30,Saving,ENET,Online,On-Us,702512111,731732071,-29219960,2239,1562,3801
2026-09-17,17:00-17:30,Saving,ENET,Online,Off-Us,500310981,527172283,-26861302,1614,3597,5211
2026-09-17,17:00-17:30,Saving,TELL,Offline,On-Us,686380776,704332923,-17952147,3442,2923,6365
2026-09-17,17:00-17:30,Saving,TELL,Offline,Off-Us,509290384,537023366,-27732982,4312,1011,5323
2026-09-17,17:00-17:30,Current,ATM,Offline,On-Us,640579235,670617731,-30038496,1040,2025,3065
2026-09-17,17:00-17:30,Current,ATM,Offline,Off-Us,642759302,665407310,-22648008,2123,2408,4531
2026-09-17,17:00-17:30,Current,BCMS,Online,On-Us,312394835,340524406,-28129571,3014,3374,6388
2026-09-17,17:00-17:30,Current,BCMS,Online,Off-Us,728548833,761479824,-32930991,3456,825,4281
2026-09-17,17:00-17:30,Current,ENET,Online,On-Us,388691014,409456740,-20765726,2605,2951,5556
2026-09-17,17:00-17:30,Current,ENET,Online,Off-Us,383677567,402798096,-19120529,3452,2846,6298
2026-09-17,17:00-17:30,Current,TELL,Offline,On-Us,256655415,276619247,-19963832,2210,862,3072
2026-09-17,17:00-17:30,Current,TELL,Offline,Off-Us,268629539,290022784,-21393245,3269,1693,4962
