Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-09-17,09:30-10:00,Fixed,ATM,Offline,On-Us,737711639,751768144,-14056505,4990,1387,6377
2026-09-17,09:30-10:00,Fixed,ATM,Offline,Off-Us,565460752,595170087,-29709335,4248,1328,5576
2026-09-17,09:30-10:00,Fixed,BCMS,Online,On-Us,751423170,772617434,-21194264,926,1376,2302
2026-09-17,09:30-10:00,Fixed,BCMS,Online,Off-Us,237361625,257310855,-19949230,3563,3140,6703
2026-09-17,09:30-10:00,Fixed,ENET,Online,On-Us,763272509,788126822,-24854313,3328,3903,7231
2026-09-17,09:30-10:00,Fixed,ENET,Online,Off-Us,238751654,257327102,-18575448,1635,3706,5341
2026-09-17,09:30-10:00,Fixed,TELL,Offline,On-Us,762395298,789142652,-26747354,3655,2826,6481
2026-09-17,09:30-10:00,Fixed,TELL,Offline,Off-Us,570950828,600898157,-29947329,1897,1365,3262
2026-09-17,09:30-10:00,Saving,ATM,Offline,On-Us,229805353,243776866,-13971513,2207,3676,5883
2026-09-17,09:30-10:00,Saving,ATM,Offline,Off-Us,374440211,399250016,-24809805,1119,2145,3264
2026-09-17,09:30-10:00,Saving,BCMS,Online,On-Us,768479818,794741020,-26261202,1342,4929,6271
2026-09-17,09:30-10:00,Saving,BCMS,Online,Off-Us,574392783,593671055,-19278272,1284,3121,4405
2026-09-17,09:30-10:00,Saving,ENET,Online,On-Us,551467356,581190033,-29722677,3512,2844,6356
2026-09-17,09:30-10:00,Saving,ENET,Online,Off-Us,728676683,751903629,-23226946,3248,2265,5513
2026-09-17,09:30-10:00,Saving,TELL,Offline,On-Us,332625743,363549666,-30923923,2686,2565,5251
2026-09-17,09:30-10:00,Saving,TELL,Offline,Off-Us,585570266,601041930,-15471664,4442,3412,7854
2026-09-17,09:30-10:00,Current,ATM,Offline,On-Us,712495501,740373559,-27878058,1587,4220,5807
2026-09-17,09:30-10:00,Current,ATM,Offline,Off-Us,514726599,529344993,-14618394,3163,1956,5119
2026-09-17,09:30-10:00,Current,BCMS,Online,On-Us,361186401,388699909,-27513508,3286,2975,6261
2026-09-17,09:30-10:00,Current,BCMS,Online,Off-Us,740519412,761683761,-21164349,4964,894,5858
2026-09-17,09:30-10:00,Current,ENET,Online,On-Us,399994385,418094319,-18099934,2987,4907,7894
2026-09-17,09:30-10:00,Current,ENET,Online,Off-Us,227115898,252844322,-25728424,3900,3825,7725
2026-09-17,09:30-10:00,Current,TELL,Offline,On-Us,419231939,442654680,-23422741,3698,4382,8080
2026-09-17,09:30-10:00,Current,TELL,Offline,Off-Us,649518587,677948955,-28430368,1928,3486,5414
