2026-06-03|11:15-11:30|S|POS |Offline|      231250125.88|      261275095.94|      -30024970.05|248|706|954
2026-06-03|11:15-11:30|C|BCMS|Online|      551292282.45|      571007509.92|      -19715227.47|204|201|405
2026-06-03|11:15-11:30|S|CCAP|Online|      638460297.58|      667744687.00|      -29284389.42|90|231|321
2026-06-03|11:15-11:30|L|TELL|Offline|      382939918.71|      408807157.01|      -25867238.30|819|688|1507
2026-06-03|11:15-11:30|S|TFS |Online|      291654168.90|      323385883.29|      -31731714.39|272|724|996
2026-06-03|11:15-11:30|C|BC  |Online|      278013214.00|      299698229.37|      -21685015.37|625|397|1022
2026-06-03|11:15-11:30|S|ENET|Online|      434244583.36|      458852103.17|      -24607519.81|751|692|1443
2026-06-03|11:15-11:30|C|SYSG|Online|       70276872.75|      100048583.33|      -29771710.59|729|244|973
2026-06-03|11:15-11:30|S|TELL|Offline|      517497545.32|      532115442.81|      -14617897.49|398|214|612
2026-06-03|11:15-11:30|C|ENET|Online|      287853504.90|      303552417.76|      -15698912.86|81|161|242
2026-06-03|11:15-11:30|S|PMKF|Online|      425604032.04|      439513046.24|      -13909014.21|232|645|877
2026-06-03|11:15-11:30|C|TFS |Online|      419335043.98|      440199211.81|      -20864167.83|514|306|820
