2026-09-17|10:30-10:45|C|SYSG|Online|      700061952.05|      722066734.40|      -22004782.35|79|240|319
2026-09-17|10:30-10:45|S|TFS |Online|      222723518.47|      244878018.28|      -22154499.81|85|428|513
2026-09-17|10:30-10:45|C|TFS |Online|      490395254.33|      524947774.41|      -34552520.09|447|191|638
2026-09-17|10:30-10:45|S|POS |Offline|      765356833.61|      782521918.33|      -17165084.71|218|667|885
2026-09-17|10:30-10:45|C|BCMS|Online|      543780773.96|      570988827.17|      -27208053.21|145|165|310
2026-09-17|10:30-10:45|S|TELL|Offline|      647301098.81|      683383882.80|      -36082783.99|168|857|1025
2026-09-17|10:30-10:45|L|TELL|Offline|      326680238.41|      349773998.41|      -23093760.00|213|659|872
2026-09-17|10:30-10:45|S|BCMS|Online|      385453488.10|      413340233.76|      -27886745.65|513|819|1332
2026-09-17|10:30-10:45|C|FAAT|Online|      678438164.91|      711367742.22|      -32929577.30|631|885|1516
2026-09-17|10:30-10:45|C|ENET|Online|      144702402.41|      179402373.07|      -34699970.66|243|733|976
