2026-07-29|19:15-19:30|S|TFS |Online|      262584179.14|      268990587.07|       -6406407.93|568|104|672
2026-07-29|19:15-19:30|S|OEFS|Online|      169713743.96|      177664475.56|       -7950731.59|791|826|1617
2026-07-29|19:15-19:30|C|ENET|Online|      484980928.98|      492238976.62|       -7258047.64|724|452|1176
2026-07-29|19:15-19:30|S|TELL|Offline|       80251762.19|       88127031.48|       -7875269.30|331|252|583
2026-07-29|19:15-19:30|L|TELL|Offline|      120120942.85|      125297176.78|       -5176233.93|288|241|529
2026-07-29|19:15-19:30|C|FAAT|Online|      264975686.42|      271540488.15|       -6564801.73|360|368|728
2026-07-29|19:15-19:30|S|SYSG|Online|      704364240.11|      712644715.89|       -8280475.78|268|892|1160
2026-07-29|19:15-19:30|S|PMKF|Online|      120453397.44|      124695271.48|       -4241874.04|263|413|676
2026-07-29|19:15-19:30|S|ATM |Offline|      143656351.81|      149392969.73|       -5736617.92|139|173|312
2026-07-29|19:15-19:30|S|POS |Offline|      225493419.60|      231506898.95|       -6013479.35|145|54|199
2026-07-29|19:15-19:30|C|TFS |Online|      194956778.89|      203260818.30|       -8304039.41|276|246|522
2026-07-29|19:15-19:30|S|SCF |Online|      563034407.18|      569226428.57|       -6192021.39|647|714|1361
