2026-06-01|18:45-19:00|S|SYSG|Online|      250843808.75|      257213341.10|       -6369532.34|440|492|932
2026-06-01|18:45-19:00|S|TFS |Online|      686908330.59|      692932716.74|       -6024386.15|257|778|1035
2026-06-01|18:45-19:00|C|SYSG|Online|      454207911.77|      457922260.36|       -3714348.59|831|610|1441
2026-06-01|18:45-19:00|C|BC  |Online|      357402030.53|      364905824.40|       -7503793.87|617|354|971
2026-06-01|18:45-19:00|S|ATM |Offline|      469543141.84|      477140565.69|       -7597423.84|348|268|616
2026-06-01|18:45-19:00|C|ENET|Online|      424737201.81|      432959652.74|       -8222450.93|272|724|996
2026-06-01|18:45-19:00|C|BCMS|Online|      766695519.17|      771882686.16|       -5187166.99|633|620|1253
2026-06-01|18:45-19:00|S|BCMS|Online|      265610205.42|      273248869.34|       -7638663.92|609|451|1060
2026-06-01|18:45-19:00|S|ENET|Online|      645926791.39|      653230178.62|       -7303387.23|367|435|802
2026-06-01|18:45-19:00|C|FAAT|Online|      374257077.07|      380970937.86|       -6713860.79|509|354|863
2026-06-01|18:45-19:00|S|TELL|Offline|      768851869.70|      774944227.01|       -6092357.32|837|183|1020
2026-06-01|18:45-19:00|L|TELL|Offline|      184284406.84|      191917034.86|       -7632628.02|448|603|1051
