2026-07-07|11:45-12:00|C|BC  |Online|        6290186.62|        5164615.21|        1125571.41|106|91|197
2026-07-07|11:45-12:00|C|BCMS|Online|       10488652.09|        3083561.55|        7405090.54|854|667|1521
2026-07-07|11:45-12:00|C|FAAT|Online|       18773481.17|       18161770.16|         611711.01|438|201|639
2026-07-07|11:45-12:00|L|TELL|Offline|        1906130.38|        1486229.90|         419900.48|464|263|727
2026-07-07|11:45-12:00|S|ATM |Offline|        3102252.57|        2204271.40|         897981.17|747|426|1173
2026-07-07|11:45-12:00|S|BCMS|Online|       19288917.36|       18914102.59|         374814.77|830|454|1284
2026-07-07|11:45-12:00|S|CCAP|Online|       11838400.07|       10652527.75|        1185872.32|733|535|1268
2026-07-07|11:45-12:00|S|ENET|Online|      114359938.63|       92455193.09|       21904745.54|350|339|689
2026-07-07|11:45-12:00|S|OEFS|Online|       22645317.74|       19596030.27|        3049287.47|697|481|1178
2026-07-07|11:45-12:00|S|PMKF|Online|       18647337.56|       17656620.59|         990716.97|57|52|109
2026-07-07|11:45-12:00|S|TELL|Offline|        2772328.22|        1594959.00|        1177369.22|378|353|731
2026-07-07|11:45-12:00|S|TFS |Online|       11672301.42|       10849109.71|         823191.71|895|672|1567
