2026-06-01|02:45-03:00|C|FAAT|Online|       83022310.90|       88836495.24|       -5814184.33|322|334|656
2026-06-01|02:45-03:00|S|CCAP|Online|      770416621.93|      774299822.72|       -3883200.79|164|869|1033
2026-06-01|02:45-03:00|C|PMKF|Online|      627221702.20|      635470405.50|       -8248703.29|313|226|539
2026-06-01|02:45-03:00|S|TFS |Online|      584223266.16|      590870656.77|       -6647390.61|203|544|747
2026-06-01|02:45-03:00|L|TELL|Offline|      617085228.08|      625727705.81|       -8642477.73|519|114|633
2026-06-01|02:45-03:00|C|BCMS|Online|      687877742.01|      695122112.69|       -7244370.68|96|354|450
2026-06-01|02:45-03:00|S|POS |Offline|      508896187.70|      512992089.14|       -4095901.43|840|120|960
2026-06-01|02:45-03:00|C|ENET|Online|      158567662.95|      164378063.71|       -5810400.76|845|153|998
2026-06-01|02:45-03:00|S|ENET|Online|      540197924.26|      547323994.25|       -7126070.00|554|149|703
2026-06-01|02:45-03:00|S|TELL|Offline|      168783731.04|      173771031.42|       -4987300.37|150|882|1032
