2026-09-18|05:45-06:00|C|SYSG|Online|      770524409.51|      794685431.70|      -24161022.19|583|192|775
2026-09-18|05:45-06:00|C|FAAT|Online|      159323093.55|      173280867.64|      -13957774.09|587|255|842
2026-09-18|05:45-06:00|S|ATM |Offline|      593454928.09|      614307051.65|      -20852123.56|83|544|627
2026-09-18|05:45-06:00|S|ENET|Online|      553708106.83|      565376968.15|      -11668861.33|732|103|835
2026-09-18|05:45-06:00|C|PMKF|Online|      753415695.06|      774200594.97|      -20784899.91|431|321|752
2026-09-18|05:45-06:00|S|OEFS|Online|      729919832.35|      752993783.13|      -23073950.78|131|279|410
2026-09-18|05:45-06:00|S|BCMS|Online|      451618530.70|      468131695.16|      -16513164.46|338|271|609
2026-09-18|05:45-06:00|S|TFS |Online|      304752673.26|      329576520.67|      -24823847.41|297|301|598
2026-09-18|05:45-06:00|C|BC  |Online|      411382820.96|      430652354.36|      -19269533.41|147|839|986
2026-09-18|05:45-06:00|S|POS |Offline|      147291114.04|      172185936.91|      -24894822.87|79|503|582
