2026-06-03|00:45-01:00|C|TFS |Online|      151862235.65|      158127133.18|       -6264897.54|146|879|1025
2026-06-03|00:45-01:00|C|ENET|Online|       68679704.23|       73916883.56|       -5237179.32|416|87|503
2026-06-03|00:45-01:00|C|PMKF|Online|      704659469.30|      708859227.97|       -4199758.67|768|652|1420
2026-06-03|00:45-01:00|S|BCMS|Online|      219964863.62|      225301435.63|       -5336572.00|147|611|758
2026-06-03|00:45-01:00|S|OEFS|Online|      183831760.39|      191671066.74|       -7839306.34|268|843|1111
2026-06-03|00:45-01:00|C|BC  |Online|      450833169.59|      456027535.23|       -5194365.64|363|644|1007
2026-06-03|00:45-01:00|C|FAAT|Online|      183082565.73|      188852295.75|       -5769730.02|472|284|756
2026-06-03|00:45-01:00|S|TELL|Offline|      685243863.93|      689483360.67|       -4239496.74|440|256|696
2026-06-03|00:45-01:00|S|SYSG|Online|      247152683.92|      252559017.68|       -5406333.76|743|584|1327
2026-06-03|00:45-01:00|C|SYSG|Online|       82984019.15|       89499039.90|       -6515020.75|455|154|609
2026-06-03|00:45-01:00|L|TELL|Offline|      636158263.79|      642655602.99|       -6497339.20|555|236|791
