2026-08-12|05:00-05:15|S|ENET|Online|      329065120.64|      340831000.81|      -11765880.17|352|678|1030
2026-08-12|05:00-05:15|C|ENET|Online|       63670648.59|       87201464.48|      -23530815.89|120|823|943
2026-08-12|05:00-05:15|S|SCF |Online|      575145588.62|      594812073.93|      -19666485.31|868|837|1705
2026-08-12|05:00-05:15|S|ATM |Offline|      628780821.94|      643438615.89|      -14657793.95|476|768|1244
2026-08-12|05:00-05:15|S|CCAP|Online|      578130214.71|      597608969.13|      -19478754.42|624|828|1452
2026-08-12|05:00-05:15|S|PMKF|Online|      758001996.53|      774850780.14|      -16848783.61|127|551|678
2026-08-12|05:00-05:15|L|TELL|Offline|      558928211.94|      577437573.90|      -18509361.96|292|321|613
2026-08-12|05:00-05:15|S|POS |Offline|      637603012.86|      660555392.93|      -22952380.07|562|617|1179
2026-08-12|05:00-05:15|C|BCMS|Online|      526975039.45|      548666034.51|      -21690995.06|561|558|1119
2026-08-12|05:00-05:15|C|TFS |Online|      365573954.70|      385459081.54|      -19885126.84|262|332|594
2026-08-12|05:00-05:15|C|FAAT|Online|      368725984.95|      379739607.66|      -11013622.71|218|839|1057
