2026-09-17|11:30-11:45|S|SCF |Online|      391086676.83|      426999659.42|      -35912982.59|167|118|285
2026-09-17|11:30-11:45|S|BCMS|Online|      364778866.45|      380705634.88|      -15926768.43|54|467|521
2026-09-17|11:30-11:45|S|TFS |Online|      623068796.64|      642607738.89|      -19538942.25|751|197|948
2026-09-17|11:30-11:45|C|FAAT|Online|      119492021.39|      147523757.98|      -28031736.60|266|705|971
2026-09-17|11:30-11:45|S|ATM |Offline|      790109181.22|      810355211.01|      -20246029.79|836|646|1482
2026-09-17|11:30-11:45|S|ENET|Online|      521824541.49|      554885352.03|      -33060810.54|179|828|1007
2026-09-17|11:30-11:45|S|POS |Offline|      562388793.32|      584559750.04|      -22170956.73|354|397|751
2026-09-17|11:30-11:45|S|OEFS|Online|      177150663.40|      204981440.41|      -27830777.01|768|233|1001
2026-09-17|11:30-11:45|C|TFS |Online|      776335384.97|      810643018.10|      -34307633.14|161|819|980
2026-09-17|11:30-11:45|C|BCMS|Online|      262057022.80|      282656511.05|      -20599488.25|161|514|675
2026-09-17|11:30-11:45|S|SYSG|Online|      306152904.71|      326304557.17|      -20151652.46|709|278|987
