2026-07-29|11:15-11:30|S|CCAP|Online|       87021836.46|      116365650.11|      -29343813.65|767|211|978
2026-07-29|11:15-11:30|C|PMKF|Online|      388729527.28|      409150621.15|      -20421093.88|529|381|910
2026-07-29|11:15-11:30|C|ENET|Online|      484375860.23|      520247137.39|      -35871277.16|171|248|419
2026-07-29|11:15-11:30|C|BC  |Online|      115222656.30|      143605541.83|      -28382885.53|880|439|1319
2026-07-29|11:15-11:30|C|FAAT|Online|      784976934.03|      809161655.10|      -24184721.07|389|862|1251
2026-07-29|11:15-11:30|S|TFS |Online|      479422607.72|      507635584.02|      -28212976.31|135|417|552
2026-07-29|11:15-11:30|L|TELL|Offline|      549700319.91|      575408692.22|      -25708372.30|501|812|1313
2026-07-29|11:15-11:30|S|SYSG|Online|      123632728.66|      157338632.95|      -33705904.29|363|701|1064
2026-07-29|11:15-11:30|S|ATM |Offline|      501272285.50|      525353721.20|      -24081435.70|381|592|973
2026-07-29|11:15-11:30|S|OEFS|Online|       87539958.99|      115405256.87|      -27865297.88|595|180|775
