2026-06-02|08:15-08:30|S|TELL|Offline|      727505958.46|      749002433.74|      -21496475.28|87|204|291
2026-06-02|08:15-08:30|C|SYSG|Online|      597429055.55|      617722289.91|      -20293234.36|822|516|1338
2026-06-02|08:15-08:30|S|SCF |Online|      320991834.89|      337576291.46|      -16584456.57|320|827|1147
2026-06-02|08:15-08:30|S|TFS |Online|      434653592.75|      454542189.08|      -19888596.33|206|898|1104
2026-06-02|08:15-08:30|C|SIPI|Online|      338738880.67|      350810488.39|      -12071607.73|813|587|1400
2026-06-02|08:15-08:30|S|ATM |Offline|      442794398.70|      453992498.02|      -11198099.31|354|601|955
2026-06-02|08:15-08:30|C|FAAT|Online|      271556265.29|      289477380.52|      -17921115.23|594|188|782
2026-06-02|08:15-08:30|S|PMKF|Online|      632841889.23|      654783714.79|      -21941825.56|345|842|1187
2026-06-02|08:15-08:30|S|SYSG|Online|      574234950.96|      587896503.74|      -13661552.77|834|343|1177
2026-06-02|08:15-08:30|C|ENET|Online|      279633946.46|      296049763.30|      -16415816.84|555|800|1355
2026-06-02|08:15-08:30|C|BC  |Online|      124035917.73|      142642726.95|      -18606809.23|494|160|654
2026-06-02|08:15-08:30|L|TELL|Offline|      308900859.95|      318821270.74|       -9920410.79|507|800|1307
