2026-07-29|17:00-17:15|S|ENET|Online|      632807756.22|      662187102.16|      -29379345.94|796|681|1477
2026-07-29|17:00-17:15|C|BC  |Online|       56337039.17|       89744057.57|      -33407018.40|734|222|956
2026-07-29|17:00-17:15|C|TFS |Online|       96137580.28|      125475797.51|      -29338217.22|889|554|1443
2026-07-29|17:00-17:15|S|ATM |Offline|      510353764.37|      541177694.71|      -30823930.34|794|692|1486
2026-07-29|17:00-17:15|S|POS |Offline|      532662154.46|      548200303.91|      -15538149.46|269|457|726
2026-07-29|17:00-17:15|C|PMKF|Online|      651453804.21|      685028947.19|      -33575142.98|808|405|1213
2026-07-29|17:00-17:15|S|PMKF|Online|      251580528.45|      283809310.98|      -32228782.53|492|275|767
2026-07-29|17:00-17:15|S|OEFS|Online|      722175878.37|      737564958.71|      -15389080.34|334|861|1195
2026-07-29|17:00-17:15|S|TFS |Online|      230834465.57|      258970116.25|      -28135650.68|336|218|554
2026-07-29|17:00-17:15|C|FAAT|Online|      591339836.95|      608110913.70|      -16771076.76|438|202|640
2026-07-29|17:00-17:15|S|SCF |Online|      745793113.00|      764598039.45|      -18804926.44|387|699|1086
2026-07-29|17:00-17:15|S|TELL|Offline|      460810110.77|      489918789.67|      -29108678.90|771|848|1619
