2026-06-02|16:15-16:30|S|TFS |Online|      582462728.25|      606610615.67|      -24147887.42|491|759|1250
2026-06-02|16:15-16:30|S|SCF |Online|      459811513.37|      494297030.65|      -34485517.28|109|600|709
2026-06-02|16:15-16:30|C|BCMS|Online|      142642686.16|      162184572.90|      -19541886.73|171|716|887
2026-06-02|16:15-16:30|S|BCMS|Online|      449999615.70|      471412585.99|      -21412970.29|83|196|279
2026-06-02|16:15-16:30|L|TELL|Offline|      155827716.98|      195359373.42|      -39531656.44|641|870|1511
2026-06-02|16:15-16:30|C|SYSG|Online|      116366718.85|      152261792.37|      -35895073.52|856|113|969
2026-06-02|16:15-16:30|C|SIPI|Online|      523621796.57|      561069982.63|      -37448186.06|853|342|1195
2026-06-02|16:15-16:30|C|BC  |Online|      731911373.40|      756217069.67|      -24305696.27|683|134|817
2026-06-02|16:15-16:30|C|PMKF|Online|      648773902.15|      670024327.58|      -21250425.43|274|311|585
2026-06-02|16:15-16:30|S|ENET|Online|      369560979.85|      404100062.69|      -34539082.84|745|664|1409
2026-06-02|16:15-16:30|S|SYSG|Online|      369506858.83|      389448476.55|      -19941617.72|832|869|1701
