2026-09-17|21:00-21:15|S|ATM |Offline|      107162476.17|      112418271.36|       -5255795.20|539|786|1325
2026-09-17|21:00-21:15|S|POS |Offline|      557015997.50|      562434753.38|       -5418755.88|141|755|896
2026-09-17|21:00-21:15|C|TFS |Online|      567676398.48|      574402202.45|       -6725803.97|322|712|1034
2026-09-17|21:00-21:15|C|SYSG|Online|      635797213.08|      641050222.25|       -5253009.17|372|569|941
2026-09-17|21:00-21:15|S|BCMS|Online|      523558221.39|      529065411.15|       -5507189.76|251|139|390
2026-09-17|21:00-21:15|S|CCAP|Online|      189483095.59|      196461573.62|       -6978478.03|155|696|851
2026-09-17|21:00-21:15|C|PMKF|Online|      592324025.77|      600448973.72|       -8124947.95|781|283|1064
2026-09-17|21:00-21:15|S|OEFS|Online|      630628740.00|      642217432.91|      -11588692.91|153|439|592
2026-09-17|21:00-21:15|S|TFS |Online|      138274604.34|      144517812.95|       -6243208.62|536|215|751
2026-09-17|21:00-21:15|C|BC  |Online|      585273053.13|      593920672.55|       -8647619.42|833|609|1442
2026-09-17|21:00-21:15|C|FAAT|Online|       51640090.41|       61896589.50|      -10256499.10|624|860|1484
