2026-07-04|11:45-12:00|C|ENET|Online|      139508399.21|      109005229.51|       30503169.70|306|166|472
2026-07-04|11:45-12:00|C|FAAT|Online|       21580022.36|       12316381.67|        9263640.69|57|45|102
2026-07-04|11:45-12:00|C|SYSG|Online|       18037399.23|       16880468.15|        1156931.08|587|245|832
2026-07-04|11:45-12:00|S|CCAP|Online|       10505424.62|       10345311.34|         160113.28|153|125|278
2026-07-04|11:45-12:00|S|ENET|Online|      116810102.38|      103195118.47|       13614983.91|348|189|537
2026-07-04|11:45-12:00|S|OEFS|Online|        2570285.36|        1161634.19|        1408651.17|128|90|218
2026-07-04|11:45-12:00|S|POS |Offline|        1999218.40|        1489102.08|         510116.32|224|142|366
2026-07-04|11:45-12:00|S|SCF |Online|        3985930.40|        3019018.62|         966911.78|805|703|1508
2026-07-04|11:45-12:00|S|SYSG|Online|       16560855.15|       15485396.61|        1075458.54|18|14|32
2026-07-04|11:45-12:00|S|TFS |Online|        9121623.99|        6859495.11|        2262128.88|202|130|332
