2026-08-12|12:30-12:45|S|SCF |Online|      276135853.15|      296188372.97|      -20052519.82|641|233|874
2026-08-12|12:30-12:45|C|PMKF|Online|      491220418.56|      516174866.02|      -24954447.46|307|612|919
2026-08-12|12:30-12:45|S|SYSG|Online|      484036942.52|      504337643.63|      -20300701.11|422|250|672
2026-08-12|12:30-12:45|C|SYSG|Online|      768984959.56|      797754805.98|      -28769846.42|841|628|1469
2026-08-12|12:30-12:45|C|TFS |Online|      110534275.92|      140361592.33|      -29827316.41|465|677|1142
2026-08-12|12:30-12:45|S|POS |Offline|      240711562.91|      264557916.10|      -23846353.19|281|334|615
2026-08-12|12:30-12:45|C|ENET|Online|      306517324.41|      321211736.12|      -14694411.71|669|566|1235
2026-08-12|12:30-12:45|C|SIPI|Online|       88852752.26|      113847032.62|      -24994280.36|759|186|945
2026-08-12|12:30-12:45|S|TELL|Offline|      152305677.69|      176379693.94|      -24074016.24|799|386|1185
2026-08-12|12:30-12:45|S|CCAP|Online|      510286487.18|      538353440.69|      -28066953.51|229|653|882
2026-08-12|12:30-12:45|L|TELL|Offline|      160663889.80|      178419103.35|      -17755213.55|616|461|1077
2026-08-12|12:30-12:45|S|ENET|Online|      362888417.04|      383330135.03|      -20441718.00|90|287|377
