2026-09-18|12:15-12:30|S|SCF |Online|      691332192.63|      708647278.24|      -17315085.62|326|567|893
2026-09-18|12:15-12:30|S|SYSG|Online|      616118272.04|      644261616.31|      -28143344.27|456|161|617
2026-09-18|12:15-12:30|C|ENET|Online|      354021017.77|      375064698.07|      -21043680.29|807|432|1239
2026-09-18|12:15-12:30|S|CCAP|Online|      637626330.43|      661304684.12|      -23678353.69|279|139|418
2026-09-18|12:15-12:30|S|POS |Offline|      251058963.51|      265404993.19|      -14346029.68|320|182|502
2026-09-18|12:15-12:30|S|TELL|Offline|      246580020.33|      271941520.64|      -25361500.31|310|481|791
2026-09-18|12:15-12:30|S|OEFS|Online|      320448792.65|      344270265.73|      -23821473.08|564|807|1371
2026-09-18|12:15-12:30|S|ENET|Online|      775547211.32|      804953089.53|      -29405878.21|396|831|1227
2026-09-18|12:15-12:30|C|PMKF|Online|      188119647.88|      213673466.95|      -25553819.06|201|486|687
2026-09-18|12:15-12:30|C|SIPI|Online|      725164036.46|      753876639.85|      -28712603.39|575|443|1018
2026-09-18|12:15-12:30|S|TFS |Online|      417299620.46|      433613926.94|      -16314306.48|522|513|1035
2026-09-18|12:15-12:30|C|FAAT|Online|      152594192.02|      176675895.72|      -24081703.70|798|875|1673
