2026-08-12|02:00-02:15|C|BC  |Online|      162136827.22|      168400182.69|       -6263355.47|451|502|953
2026-08-12|02:00-02:15|C|BCMS|Online|       98063533.18|      104149948.30|       -6086415.12|379|228|607
2026-08-12|02:00-02:15|S|TFS |Online|      198960005.71|      204752770.58|       -5792764.86|876|703|1579
2026-08-12|02:00-02:15|S|SYSG|Online|      364105176.92|      370828099.43|       -6722922.50|679|572|1251
2026-08-12|02:00-02:15|S|CCAP|Online|      530246414.67|      538458622.97|       -8212208.29|894|143|1037
2026-08-12|02:00-02:15|L|TELL|Offline|      770038463.93|      778584965.85|       -8546501.92|542|584|1126
2026-08-12|02:00-02:15|S|POS |Offline|      451307977.68|      458792121.48|       -7484143.80|738|352|1090
2026-08-12|02:00-02:15|S|TELL|Offline|      255100467.17|      260538297.80|       -5437830.63|834|296|1130
2026-08-12|02:00-02:15|C|SIPI|Online|      327960032.91|      332083343.43|       -4123310.52|714|424|1138
2026-08-12|02:00-02:15|S|ENET|Online|      227615484.84|      231446031.72|       -3830546.88|699|844|1543
