2026-06-30|10:30-10:45|C|BC  |Online|        8508831.71|        4899109.50|        3609722.21|150|70|220
2026-06-30|10:30-10:45|C|FAAT|Online|       26274929.88|       24498231.35|        1776698.53|168|94|262
2026-06-30|10:30-10:45|C|PMKF|Online|        6350102.43|        4989597.20|        1360505.23|277|177|454
2026-06-30|10:30-10:45|C|TFS |Online|       15303353.53|       12047598.85|        3255754.68|538|381|919
2026-06-30|10:30-10:45|S|ATM |Offline|         311673.27|         265911.92|          45761.35|16|7|23
2026-06-30|10:30-10:45|S|CCAP|Online|       14060058.26|       11128023.52|        2932034.74|332|138|470
2026-06-30|10:30-10:45|S|ENET|Online|      115052552.16|       63393556.03|       51658996.13|148|129|277
2026-06-30|10:30-10:45|S|PMKF|Online|       12255722.24|        8217780.69|        4037941.55|73|37|110
2026-06-30|10:30-10:45|S|POS |Offline|        1199980.80|        1089456.41|         110524.39|239|195|434
2026-06-30|10:30-10:45|S|SYSG|Online|       13522024.35|       11038270.32|        2483754.03|530|409|939
